name,LCD_x_[A],LCD_y_[A],LCD_z_[A],GCD_x_[A],GCD_y_[A],GCD_z_[A],PLD_x_[A],PLD_y_[A],PLD_z_[A],unitcell_vol_[Aˆ3],ASA_[mˆ2/g],AV_A^3,AV_Volume_fraction,node_connectivity,linker_length_[A],node_length_[A],linker_mass_[amu],node_mass_[amu],node_metal_mass_[amu],topology,cell_a_length_[A],cell_b_length_[A],cell_c_length_[A],alpha_[deg],beta_[deg],gamma_[deg],density,volume,number_of_vertices,number_of_edges,number_of_carbons_per_primitive_cell,number_of_hydrogens_per_primitive_cell,number_of_nitrogens_per_primitive_cell,number_of_oxygens_per_primitive_cell,formula,kx,ky,kz
SR_bcuk_v1-6c_Al_1_Ch_1TrU_Ch_1x1x1,19.65946,8.89611,12.01287,8.89611,8.89418,12.01287,12.01287,8.89418,12.01287,54841.1,3685.33,26146,0.47676,6,5.90439256765876,3.1131137335015566,112.04,96.945,26.982,bcuk,37.99036,37.99365,37.99456,89.99355,89.99481,89.99608,0.62942,54841.053320000006,1344.0,1872.0,576,0,0,624,Al144 C576 O624,0.09926,0.12213,0.09542
SR_flu_v1-4c_1anC_Ch_v2-8c_Zr_1_Ch_1TrU_Ch_2x1x2,8.42518,4.18195,8.41856,4.23886,4.23886,8.37619,8.37619,4.18195,8.19220,8109.49,2327.32,2043.92,0.25204,8,8.702084011994254,10.971109677041833,284.135,819.454,91.224,flu,18.19325,18.19746,24.49473,90.01841,90.0187,90.00145,1.13663,8109.490970000002,320.0,627.0,104,64,0,128,Zr24 H64 C104 O128,0.23673,0.38774,0.50645
SR_iac_v1-4c_bicyclooctane_Ch_v2-6c_Zr_1_Ch_1DoU_Ch_1x1x1,8.46771,6.42172,8.45334,6.63898,6.63898,8.45334,8.45334,6.58776,8.24471,44871.3,3146.14,15727.4,0.3505,6,11.493658913296585,10.954268997683094,380.30699999999996,889.498,91.224,iac,34.08294,36.211,36.36125,89.62899999999998,89.54844,89.38494,0.86445,44871.33753,1728.0,3103.0,480,640,0,512,Zr96 H640 C480 O512,0.06811,0.05646,0.11784
SR_cev_v1-4c_ethene_Ch_v2-4c_ethene_Ch_v3-4c_Ni_1_Ch_1B_4F_Ch_1x1x1,10.27803,4.63352,10.21925,4.63352,4.63352,10.00929,10.21925,4.42458,7.82352,14718.8,2550.9,3752.41,0.25494,4,37.912495198304036,2.392272401440314,4297.698,117.38600000000001,58.693000000000005,cev,21.37483,21.61864,36.33516,89.9051,89.94131999999998,61.23825,1.0491700000000002,14718.81386,600.0,888.0,348,0,0,48,Ni12 C348 O48 F192,0.26735,0.189,0.36127
SR_dnj_v1-8c_Co_1_Ch_v2-6c_B_Ch_v3-3c_triazine_Ch_1B_2NO2_Ch_1x1x1,22.90697,15.91666,22.70954,15.91666,15.70647,22.11161,22.70954,15.91666,22.11161,51117.3,2889.3,27248.6,0.53306,14,28.800515132826032,4.088873305908365,4058.15,251.731,58.933,dnj,36.91998,36.97332,37.44887,89.77619,89.69144,89.58599,0.57638,51117.28195,1350.0,1824.0,576,144,216,390,Co24 H144 C576 N216 O390,0.09126,0.09438,0.09504
SR_llk_v1-3c_triazine_Ch_v2-12c_Eu_1_Ch_2B_4Br_Ch_1x1x1,23.65462,9.88022,23.33552,9.92993,9.44270,23.51012,22.80252,9.92993,22.80252,91981.6,1762.9,39075.6,0.42482,12,23.76732380100505,5.729752010816003,2560.173,132.024,79.904,llk,45.11958,45.12428,45.17832,90.06473000000003,90.02481999999998,90.24064,1.22231,91981.6424,1908.0,3151.0,1008,24,72,192,Eu36 H24 C1008 Br576 N72 O192,0.28506,0.35864,1.97194
SR_myd_v1-4c_porphyrin_Ch_v2-6c_Ni_1_Ch_1B_2Br_Ch_1x1x1,16.99260,12.43811,16.95274,12.43811,12.43811,16.82722,16.95274,12.43811,16.77031,48485.5,2972.47,26572.9,0.54806,6,19.3833245857194,5.8117036267164375,1417.922,268.786,58.693000000000005,myd,36.42533,36.4758,36.55613,88.47691999999998,87.2,88.79559,0.65637,48485.45131,1096.0,1612.0,576,232,48,112,Ni32 H232 C576 Br96 N48 O112,0.14919000000000002,0.12506,0.13145
SR_kxe_v1-3c_triazine_Ch_v2-12c_Eu_1_Ch_1B_2thiophene_Ch_ntn_edge_1x1x1,20.76063,8.38154,19.70896,8.61008,8.61008,20.06421,20.06421,8.19575,20.76063,87839.4,4018.66,52867,0.60186,12,26.508260197059574,5.7250682387343605,1085.19,132.024,32.06,kxe,34.46633,34.497370000000004,85.04688,89.83854000000002,89.88306999999998,60.30376999999999,0.48767,87839.43759,1692.0,3011.0,900,312,108,192,Eu36 H312 C900 S144 N108 O192,0.14064000000000002,0.1576,0.35483000000000003
SR_lhb_v1-8c_Co_1_Ch_1B_2SH_Ch_1x1x1,6.52686,3.47606,6.43347,3.56035,3.56035,6.49884,6.49884,3.39580,6.13724,24405.7,2071.57,3410.94,0.13976,12,7.289098200711045,3.8920684500541616,228.236,251.731,58.933,lhb,21.57955,24.81051,45.58533,90.3674,90.19106,90.06321,1.26793,24405.71305,1232.0,1809.0,512,256,0,272,Co64 H256 C512 S128 O272,0.15735,0.12732000000000002,0.20838
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_2B_1TrU_Ch_1x1x1,59.26680,23.69604,30.77807,23.74499,23.73790,30.10723,30.89150,23.74499,30.89150,860110,6142.1,782563,0.90984,4,15.569584736840836,2.369824851901929,286.289,127.09200000000001,63.54600000000001,lwh,95.05454,95.07446,95.17382,89.98488,89.97894000000002,89.97017,0.08499,860110.2876899998,4008.0,5708.0,2208,1248,288,96,Cu168 H1248 C2208 N288 O96,0.66208,0.78263,1.9456
SR_vmh_v1-6c_Al_1_Ch_1TrU_Ch_2x1x2,10.96546,10.47311,10.96546,10.47311,10.47311,10.96546,10.96546,5.12984,10.86090,8902.79,3627.13,4170.24,0.46842,6,6.008637916957637,3.111039639773817,112.04,96.945,26.982,vmh,18.33336,18.4619,27.94977,90.00454,90.00497,109.76521,0.6462,8902.78952,224.0,316.0,96,0,0,104,Al24 C96 O104,0.16613,0.13061,0.1335
SR_pds_v1-4c_Ni_1_Ch_v2-4c_B_Ch_v3-4c_porphyrin_Ch_v4-4c_bicyclooctane_Ch_1B_2SH_Ch_ntn_edge_2x2x2,9.24354,4.32954,5.80949,4.32954,3.90042,9.14041,5.80949,4.16213,9.22447,73711.4,3092.4,15127.1,0.20522,4,112.42330395942898,2.3807516757221863,38151.793,117.38600000000001,58.693000000000005,pds,36.06798,45.15306,45.26725,89.29428,89.38304000000002,89.93001,0.90198,73711.42091,3744.0,5443.0,2080,1120,128,128,Ni32 H1120 C2080 S256 N128 O128,0.31546,0.32561,1.0823
SR_kagd_v1-8c_Zr_1_Ch_v2-5c_bicyclooctane_Ch_ntn_edge_1B_2SH_Ch_2x2x2,7.41399,4.86330,6.96197,4.86330,3.81366,7.41399,6.96197,4.04779,7.27850,65785.5,2459.05,12055.8,0.18326,11,37.462593182911036,11.02954713471433,3636.4790000000003,803.455,32.06,kagd,35.60621,42.42291,48.87894,115.29831,99.66671,87.09449000000002,1.10085,65785.48622,3264.0,4996.0,1344,960,96,512,Zr96 H960 C1344 S256 N96 O512,0.1066,0.24563,0.13560999999999998
SR_eps_v1-3c_pyrrole_Ch_v2-8c_Mn_1_Ch_v3-4c_porphyrin_Ch_2B_2F_Ch_1x1x1,39.09583,14.93250,39.09583,14.93250,14.93250,39.09583,39.09583,14.89110,39.09583,93937.4,5106.19,73924.9,0.78696,16,40.03124363690992,5.099136588382881,3796.7729999999997,255.202,54.938,eps,45.44182,45.4538,45.4796,90.13597,90.12124,90.17105,0.21488,93937.3651,1041.0,1559.0,564,198,120,0,Mn12 H198 C564 N120 Cl3 F144,0.13677999999999998,0.05445,0.06892000000000001
SR_sxg_v1-6c_Al_1_Ch_1B_2NH2_Ch_1x1x1,13.43195,5.30542,13.33928,5.30542,4.99448,13.25317,13.43195,5.30542,13.43195,38116.7,3775.86,13452.1,0.35292,6,7.353713901003017,3.0992066805750493,194.145,96.945,26.982,sxg,33.55764,33.65573,33.75181,90.24245,90.54283,90.3624,0.71032,38116.69516,1536.0,2204.0,576,432,144,312,Al72 H432 C576 N144 O312,0.37809,0.33887,0.53808
SR_lcx_v1-8c_Co_2_Ch_2B_2CN_Ch_1x1x1,19.52453,5.38165,19.36907,7.29441,7.24038,18.94718,19.46056,7.29441,19.46056,31396.8,3839.89,14297.5,0.45538,16,14.237278770365178,4.969515188437298,386.337,271.182,58.933,lcx,30.01812,31.60828,33.09118,90.00662,90.28571,90.30311,0.57644,31396.79053,894.0,1184.0,480,144,240,0,Co24 H144 C480 N240 Cl6,0.5270199999999999,0.37348,0.34489000000000003
SR_pds_v1-4c_Ni_1_Ch_v2-4c_porphyrin_Ch_v3-4c_porphyrin_Ch_v4-4c_bicyclooctane_Ch_1B_4F_Ch_1x1x1,11.48380,8.53705,11.12767,8.75778,8.53705,11.30293,11.03718,8.75778,11.03718,23893.4,4081.74,12018.4,0.503,4,70.72187549429988,2.387678125009943,7728.847,117.38600000000001,58.693000000000005,pds,27.5926,27.60974,31.36391,89.89743,89.75261,89.81734,0.55345,23893.40474,648.0,960.0,384,92,24,16,Ni4 H92 C384 N24 O16 F128,0.25078,0.21661,0.09286
SR_muo_v1-3c_B_Ch_v2-6c_CdZn_1_Ch_v3-3c_B_Ch_2B_2OH_Ch_1x1x2,33.28818,31.70803,33.28818,31.70803,12.84299,33.14622,33.28818,12.65311,32.92789,145502,4927.98,110957,0.76258,6,22.611393555272485,3.257886911742028,855.69,418.579,65.38,muo,46.82768,59.87731,59.8861,119.9433,90.03962,90.03347,0.25524,145502.03832,1860.0,2443.0,888,528,0,396,Zn12 Cd36 H528 C888 O396,0.77642,0.17002,0.78708
SR_pcu_v1-6c_Ni_1_Ch_1B_2indole_Ch_1x1x1,14.12762,9.46731,14.09771,11.54023,11.54023,14.09200,14.09200,9.60062,13.65247,32158.5,4370.8,20712,0.64406,6,10.9728951666901,5.936137363838627,242.18900000000002,268.786,58.693000000000005,pcu,30.39771,33.69543,33.81029,70.51999,81.85639,81.94258,0.41117,32158.487610000004,640.0,994.0,288,160,48,112,Ni32 H160 C288 N48 O112,0.18851,0.17803,0.16739
SR_zjz_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_ntn_edge_1B_2Br_Ch_1x1x1,25.06133,14.33835,21.97799,14.33835,13.36084,21.97799,21.97799,12.59358,20.77310,56449.1,3385.8,38111.1,0.67514,4,52.096194382001116,2.3765970605994613,14685.796999999999,127.09200000000001,63.54600000000001,zjz,37.81453,38.31252,38.97901,89.01146999999997,89.88677,88.72416,0.45443,56449.14672,852.0,1296.0,504,192,0,48,Cu12 H192 C504 Br96 O48,0.06583,0.07241,0.0642
SR_geo_v1-3c_Cu_imadazoline_Ch_v2-3c_Cu_imadazoline_Ch_v3-4c_Cu_1_Ch_2B_1TrU_Ch_ntn_edge_1x1x1,50.81517,25.47488,50.51616,25.55452,25.43244,45.49926,44.38091,25.55452,44.38091,160943,5011.34,144530,0.89802,2,4.608416540428936,0.0,110.072,63.54600000000001,63.54600000000001,geo,54.37618000000001,54.39078000000001,54.41733000000001,89.95132,89.99823,89.98645,0.11279000000000003,160942.60523,780.0,1113.0,354,204,108,48,Cu66 H204 C354 N108 O48,0.46293,0.44636,0.8726799999999999
SR_tfzd_v1-8c_Mn_1_Ch_v2-3c_triazine_Ch_1B_2indole_Ch_ntn_edge_2x2x2,11.48178,8.03122,11.48178,8.03122,8.03122,11.48112,11.48178,8.03122,11.45642,13912.6,5081.2,7656.12,0.5503,16,22.831812933749827,5.092227415377085,744.685,255.202,54.938,tfzd,23.18109,25.27669,27.17116,117.61614,98.37099,90.11756,0.44892,13912.63633,330.0,528.0,148,72,100,0,Mn8 H72 C148 N100 Cl2,0.29507,0.37377,0.32129
SR_koh_v1-6c_Zn_1_Ch_v2-6c_Zn_1_Ch_v3-3c_B_Ch_1B_2OH_Ch_ntn_edge_1x1x1,18.62506,9.09061,18.47772,9.67295,9.67295,18.32499,18.32499,9.67295,18.19848,53839.1,3604.79,26094.7,0.48468,6,12.262722838194337,3.3266528676527103,423.30800000000005,277.519,65.38,koh,37.59936,37.78336,37.90965,90.21987,91.0025,90.97584,0.6297699999999999,53839.0782,1540.0,2040.0,696,360,0,404,Zn80 H360 C696 O404,0.31474,0.40289,0.3379
SR_vbm_v1-6c_Ni_1_Ch_1B_4CN_Ch_1x1x1,9.97835,5.50987,9.96888,5.92239,5.92239,8.19916,8.19916,4.81587,9.79613,62893.5,3045.9,18481.9,0.29386,6,8.034271941894922,5.907794734448802,264.156,268.786,58.693000000000005,vbm,26.77181,45.70238,51.40556,89.75614,89.89363,89.50012,0.8966200000000001,62893.45191,2176.0,2757.0,1152,64,384,448,Ni128 H64 C1152 N384 O448,0.06379,0.05554,0.058579999999999986
SR_sab_v1-3c_triazine_Ch_v2-6c_Al_1_Ch_2B_2NO2_Ch_1x1x1,21.65560,17.75243,21.61813,17.75243,11.84587,21.61813,21.61813,11.45967,20.75185,95754.4,4753.21,62803.4,0.65588,6,22.216188363671684,3.1046398342806207,1206.632,96.945,26.982,sab,37.68346,50.24553,50.57393,89.80925,89.8663,89.56642,0.34825,95754.43168,1616.0,2204.0,672,192,240,488,Al24 H192 C672 N240 O488,0.04226,0.043210000000000005,0.0395
SR_rtl_v1-3c_B_Ch_v2-6c_Zn_1_Ch_1B_2F_Ch_1x1x2,13.36002,12.51784,13.36002,12.51784,10.39010,13.36002,13.36002,9.34522,13.31266,10549.1,4406.54,6555.24,0.6214,6,14.417488115111938,3.237841674686086,543.35,277.519,65.38,rtl,16.945729999999998,24.87182,25.0306,90.06383000000002,90.30491,90.48183,0.42952,10549.14729,202.0,313.0,108,36,0,26,Zn8 H36 C108 O26 F24,0.09256,0.08434,0.06725
SR_reo_v1-8c_Mn_1_Ch_1B_2CH3_Ch_2x2x2,18.19891,10.55906,17.78591,10.57986,10.57986,18.12432,18.12432,10.49621,17.78331,92163.7,3876.99,47552.8,0.51596,16,9.863849460675736,5.091587725614673,240.229,255.202,54.938,reo,44.91422,45.29707,45.30105,90.01326,90.0419,90.18147,0.52586,92163.72004,2616.0,4376.0,960,768,768,0,Mn96 H768 C960 N768 Cl24,0.1448,0.12866,0.09316
SR_tfm_v1-4c_Ni_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_triazine_Ch_1B_4F_Ch_1x1x1,16.77718,12.84404,15.77647,12.84404,12.42438,15.77647,15.77647,12.02898,16.32594,47195.8,4170.38,31590,0.66934,4,29.51196294998723,2.3872547693752737,2541.104,117.38600000000001,58.693000000000005,tfm,25.10311,25.12725,74.85991,91.13055,91.29182,90.57065,0.39067,47195.79212,736.0,1142.0,400,16,48,64,Ni16 H16 C400 N48 O64 F192,0.19659,0.19777,0.1228
SR_sqc_v1-4c_ethene_Ch_v2-8c_Co_2_Ch_1B_4F_Ch_2x2x1,7.80789,5.80992,7.71985,5.80992,5.29690,7.75258,7.71985,4.44435,7.46225,13287.4,2596.05,3418.06,0.25724,16,69.02908770765518,4.926419411276003,884.4580000000001,271.182,58.933,sqc,14.89909,16.52792,54.01255,90.08167,92.54881,90.12166,1.0198,13287.43713,548.0,804.0,272,32,96,0,Co16 H32 C272 N96 Cl4 F128,0.44609,0.42516,0.63321
SR_vbn_v1-6c_Fe_1_Ch_1DoU_Ch_2x2x1,9.39459,5.07393,9.35137,7.85254,7.85254,9.35219,9.35219,7.82278,9.37210,35218.4,3181.35,14482.5,0.41122,6,5.567038226216163,3.370365107886829,114.056,183.53400000000002,55.845,vbn,30.23551,32.49334,35.84758,90.03043000000002,90.14506,90.01865,0.79318,35218.44193,1088.0,1665.0,384,192,0,416,Fe96 H192 C384 O416,0.01925,0.01617,0.02653
SR_wiv_v1-6c_Ni_1_Ch_1B_2CH3_Ch_1x1x1,10.64556,6.14643,9.90721,6.37389,6.37389,9.63352,9.63352,6.05292,10.14617,58985.9,3562.06,21669,0.36736,6,7.67653722448488,5.852293141664298,192.169,268.786,58.693000000000005,wiv,26.74483,46.95297,46.97717,90.66635,90.10986,90.41933,0.76148,58985.85342000001,2368.0,3901.0,960,832,0,448,Ni128 H832 C960 O448,0.139,0.09845,0.12688
SR_ftw_v1-4c_ethene_Ch_v2-12c_Zr_1_Ch_1B_2SH_Ch_2x2x2,7.81959,2.54550,7.81959,2.59036,2.59036,7.79762,7.81160,2.59036,7.81160,3796.88,1691.01,390.395,0.10282,12,13.835807524933774,5.687586519035028,760.928,679.368,32.06,ftw,15.49639,15.60644,15.699979999999998,89.76165,89.83230999999998,89.88974,1.29552,3796.88145,204.0,331.0,90,52,0,32,Zr6 H52 C90 S24 O32,0.30917,0.31072,0.41297
SR_urz_v1-8c_Co_2_Ch_v2-4c_porphyrin_Ch_v3-3c_triazine_Ch_2B_4Br_Ch_1x1x1,22.64189,14.38325,21.53312,14.38325,13.81425,21.79101,21.53312,10.91901,21.57559,110267,2570.82,70189.7,0.63654,16,60.220981499204534,4.904174334921018,10555.318000000001,271.182,58.933,urz,38.27109,38.3373,75.15507,90.06154000000002,90.10439,90.18108,0.65215,110267.48065,1404.0,2111.0,768,72,160,0,Co16 H72 C768 Br384 N160 Cl4,0.35214,0.09388,0.19685
SR_lnj_v1-6c_Al_1_Ch_v2-3c_triazine_Ch_ntn_edge_4B_fused_8H_Ch_1x1x2,15.23604,8.55162,15.23604,12.90510,8.55162,13.54927,15.23604,12.90510,15.23604,30579.7,4926.76,16529.6,0.54054,6,31.466224744897374,3.119150632564096,1933.8129999999999,96.945,26.982,lnj,29.54688,29.55419,40.21989,90.04493000000002,90.15348,119.46078,0.44109,30579.72573,808.0,1212.0,480,192,72,52,Al12 H192 C480 N72 O52,0.04954,0.09302,0.04034
SR_lcx_v1-8c_Mn_1_Ch_1B_4CN_Ch_2x1x1,12.68162,4.34680,12.55983,4.40586,4.34680,12.68162,11.07183,4.40586,11.07183,15616.4,2257.01,4255.79,0.27252,16,10.003354862933783,5.224934945667076,312.216,255.202,54.938,lcx,24.17134,25.22423,25.61496,90.29614,90.20245,90.57801,0.95957,15616.42675,606.0,795.0,288,0,288,0,Mn24 C288 N288 Cl6,0.20328,0.17588,0.10612
SR_ttp_v1-3c_B_Ch_v2-6c_Cr_1_Ch_ntn_edge_1B_2NO2_Ch_1x1x2,21.73876,20.03713,21.73876,20.03713,6.36796,21.73876,21.73876,6.54643,21.22015,12259.1,4017.65,7284.87,0.59424,6,18.683405357795614,3.065341576622416,990.5830000000001,171.987,51.996,ttp,15.41755,28.46328,31.17527,116.35123,90.05996999999998,90.11282,0.44912,12259.14527,266.0,365.0,120,42,24,74,Cr6 H42 C120 N24 O74,0.07148,0.07268,0.07987999999999999
SR_smm_v1-6c_Ni_1_Ch_2B_2Br_Ch_1x1x1,20.82718,18.97964,20.71321,18.97964,9.07231,20.74708,20.71321,8.43176,20.46097,94309.6,2911.15,57836.3,0.61326,6,11.720428103919671,5.879783335411178,555.798,268.786,58.693000000000005,smm,34.65712,55.71805,56.18998000000001,60.58521999999999,86.21096,87.9623,0.61364,94309.573,1548.0,2342.0,756,252,0,252,Ni72 H252 C756 Br216 O252,0.03505,0.04017,0.03354
SR_vbw_v1-6c_Al_1_Ch_2B_2OH_Ch_1x1x1,21.10155,13.20837,19.75303,13.20837,8.99228,20.22807,20.22807,13.20837,20.22807,74900.9,4799.2,48060.9,0.64166,6,11.522199433013904,3.077748403228241,304.209,96.945,26.982,vbw,27.47657,47.2851,57.65159,90.36752,90.08569,90.15193,0.35811,74900.92362999999,1504.0,2003.0,672,384,0,400,Al48 H384 C672 O400,0.11186,0.1128,0.12377
SR_pyr_v1-3c_triazine_Ch_v2-6c_Zr_1_Ch_1B_4F_Ch_1x1x1,15.06932,8.00963,15.01749,8.00963,8.00963,14.72660,15.01749,7.62968,15.06932,23069.1,3193.08,12331.8,0.53456,6,14.205013605988345,10.952678912498666,654.255,889.498,91.224,pyr,26.3124,29.59118,29.62988,89.49192,89.95693,89.7255,0.6328600000000001,23069.09907,552.0,989.0,192,88,24,128,Zr24 H88 C192 N24 O128 F96,0.10392,0.09437,0.17487
SR_btv_v1-5c_bicyclooctane_Ch_v2-6c_CdZn_1_Ch_ntn_edge_1B_2NH2_Ch_2x2x2,8.43103,3.98738,8.37019,7.29990,7.29990,8.37806,8.37806,3.66343,8.21104,5437.28,3145.07,1901.64,0.34974,8,38.72613001109699,3.3145333497403526,1853.726,418.579,65.38,btv,12.91264,17.42473,24.16637,89.88919,89.71974,89.74441999999998,0.8755799999999999,5437.28465,222.0,321.0,104,60,24,26,Zn2 Cd6 H60 C104 N24 O26,0.13554000000000002,0.10663,0.18235
SR_pfm_v1-12c_Eu_1_Ch_v2-4c_porphyrin_Ch_v3-4c_1anC_Ch_2B_2NH2_Ch_2x2x1,10.99777,5.37456,10.99777,6.81266,6.81266,10.76337,10.82829,6.81266,10.82829,84041.5,3959.57,30458.3,0.36242,12,20.458279163920235,5.73619682183422,1037.066,132.024,151.96,pfm,33.24946,50.22896,50.32332,89.57744,89.80246,89.98969,0.70329,84041.48342,3408.0,5222.0,1424,1264,416,256,Eu48 H1264 C1424 N416 O256,0.1547,0.13538,0.16938
SR_reo_v1-8c_Co_1_Ch_ntn_edge_3x3x3,8.64691,3.37328,8.62396,3.63857,3.22230,8.64691,8.64606,3.63857,8.64606,14765.6,1058.91,2459.66,0.16658,18,3.5088871488074393,3.975473166885547,88.01799999999999,251.731,58.933,reo,12.1656,34.8914,35.05478,85.16503,86.60457,85.77781999999998,1.83341,14765.6237,783.0,1260.0,216,0,0,459,Co108 C216 O459,0.21195,0.25374,0.37114
SR_bcs_v1-6c_Mg_1_Ch_1B_2Br_Ch_1x1x1,11.50291,8.83974,11.18818,8.83974,8.83969,11.27049,11.18818,8.83969,11.16319,54911.6,3302.76,27508.5,0.50096,5,7.351234197094049,0.0,321.908,24.305,24.305,bcs,37.97644,38.00853,38.04251,90.03820999999998,90.00336999999998,90.05015999999998,0.66851,54911.62082999999,1248.0,2030.0,480,192,0,384,Mg96 H192 C480 Br96 O384,0.12649000000000002,0.1696,0.12264
SR_mcfd_v1-4c_Ni_1_Ch_v2-5c_bicyclooctane_Ch_1B_2F_Ch_2x1x2,11.95986,7.77957,11.95343,7.77957,6.24426,11.95343,11.95343,7.77957,11.87637,8692.13,4199.44,4137.28,0.47598,4,52.495285426477935,2.3861628687256458,2786.051,117.38600000000001,58.693000000000005,mcfd,17.2513,18.56465,27.14485,89.85327,89.10509,89.51384,0.57709,8692.13204,260.0,401.0,148,52,12,16,Ni4 H52 C148 N12 O16 F28,0.04568,0.05546,0.03561
SR_wkq_v1-6c_Al_1_Ch_1DoU_Ch_2x2x2,7.94681,4.46440,7.78713,7.05901,4.04142,7.59820,7.91632,7.05901,7.91632,81056.1,3304.1,23877.5,0.29458,6,5.8597184135959965,3.0903425067545514,114.056,96.945,26.982,wkq,44.30303,45.0968,46.45743,90.15184,90.42791,119.15286,0.8636,81056.14997,3264.0,4807.0,1152,576,0,1248,Al288 H576 C1152 O1248,0.09938,0.09911,0.08269
SR_jjt_v1-6c_Al_1_Ch_v2-3c_triazine_Ch_v3-3c_pyrrole_Ch_2B_4CN_Ch_ntn_edge_2x2x1,13.54857,6.15579,13.43927,6.15579,5.96311,12.88425,13.43927,5.96311,13.54857,59091,3929.19,23026.6,0.38968,6,26.507128214412138,3.113085637105089,2647.9640000000004,96.945,26.982,jjt,39.08594,41.53109,41.89963,119.68046,90.17065,90.01169,0.61707,59091.00619,1736.0,2087.0,1128,48,432,104,Al24 H48 C1128 N432 O104,0.18434,0.15763,0.17624
SR_zul_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_ntn_edge_3B_fused_8H_Ch_1x1x1,23.21289,15.47268,23.21289,20.10802,14.97880,23.18901,22.97555,20.10802,22.97555,114803,5376.71,89457.1,0.77922,4,12.940206848202427,2.3723706695971862,286.289,127.09200000000001,63.54600000000001,zul,36.24753,45.01939,70.35493000000001,90.14089,90.32564,90.38363,0.21538,114803.34031,1464.0,2187.0,848,464,48,64,Cu40 H464 C848 N48 O64,0.10747,0.10542,0.1233
SR_vmf_v1-6c_Cr_1_Ch_1B_2CN_Ch_2x1x2,12.16575,3.24228,12.12399,8.63045,8.63045,11.65556,11.97578,8.63045,11.97578,58590,3128.76,23322.4,0.39806,6,8.016991721751122,3.0998579288414176,214.136,171.987,51.996,vmf,32.92759,43.29693,43.57304,70.59622,89.70322,89.54533,0.7386,58590.0432,1856.0,2463.0,960,192,192,416,Cr96 H192 C960 N192 O416,0.02764,0.02469,0.05229
SR_tsq_v1-8c_Mn_1_Ch_v2-4c_B_Ch_v3-4c_bicyclooctane_Ch_2B_2Br_Ch_1x1x1,21.36123,10.44737,21.05069,10.44737,9.84346,19.86168,21.05069,7.91444,21.10548,57092.2,3315.01,35623.2,0.62396,16,24.19725206226435,5.1003816398706885,2243.394,255.202,54.938,tsq,26.64426,26.83544,79.8487,89.90434,89.98119,89.78097,0.54865,57092.1636,900.0,1403.0,472,152,128,0,Mn16 H152 C472 Br128 N128 Cl4,0.23251,0.19953,0.36837
SR_ibe_v1-6c_Ni_1_Ch_v2-3c_B_Ch_1B_4F_Ch_ntn_edge_1x1x1,9.39978,6.81729,9.34802,6.81729,6.54456,9.34802,9.34802,6.52122,9.39978,58917.3,3652.06,23715.4,0.40252,6,18.606717583848337,5.642278023854015,918.447,268.786,58.693000000000005,ibe,38.71192,38.95914000000001,39.06827,89.52225,89.72926,89.5118,0.74247,58917.28397999999,1808.0,2568.0,960,176,0,224,Ni64 H176 C960 O224 F384,0.03416,0.03752,0.03658
SR_ceh_v1-3c_pyrrole_Ch_v2-6c_Mg_1_Ch_v3-4c_1anC_Ch_2B_4CN_Ch_1x1x2,8.45017,4.87404,7.28341,4.87404,2.99427,7.99021,7.28341,3.51587,8.11566,30189.8,3419.71,6165.97,0.20424,5,2.1894790916026117,0.0,45.016999999999996,24.305,24.305,ceh,24.04996,38.03663,38.08432,119.93815,89.94476999999998,90.20358,0.81858,30189.82931,1194.0,1423.0,798,36,300,48,Mg12 H36 C798 N300 O48,0.08572,0.10436,0.09595
SR_ced_v1-3c_triazine_Ch_v2-12c_Mn_1_Ch_1B_2SH_Ch_2x2x2,8.26050,5.07121,8.18757,5.55815,5.07121,8.24504,6.93384,5.55815,6.93384,52495.3,3072.72,13653,0.26008,24,21.96213858674608,6.5724254104726025,1033.232,487.501,54.938,ced,37.95684,38.0309,41.91561,89.9804,90.2886,119.81789,0.9078,52495.2747,2104.0,3011.0,960,480,144,216,Mn64 H480 C960 S240 N144 O216,0.21731,0.1193,0.12127
SR_rae_v1-4c_Cd_1_Ch_v2-4c_Cd_1_Ch_ntn_edge_2x2x2,8.90368,5.44061,8.90368,7.97405,7.97405,8.85912,8.85912,5.33024,8.85912,8833.04,3105.75,3742.56,0.4237,8,3.534830213450427,0.0,88.01799999999999,112.4,112.41,rae,19.27512,21.24472,21.57059,89.99819000000002,89.99106,89.9996,0.8676200000000001,8833.038359999999,208.0,382.0,64,0,0,128,Cd16 C64 O128,0.21033,0.17932,0.27226
